80,200
0.201199,-0.195924,-0.630835,0.0438713,0.845235,-0.549198,-0.476285,-0.23828,-0.509479,1.0729,-0.192037,0.0624813,120.804
-0.492853,0.790128,0.344267,-0.24058,-0.106072,-0.19229,-0.0188584,0.827303,-0.416476,-0.750033,-0.1476,0.234317,88.8239
0.815729,0.868483,-0.11807,0.270925,0.156578,-0.788824,0.3985,0.878705,0.09832,-0.285066,-0.215177,-0.642473,120.804
0.281735,-0.538889,-0.30083,-0.596986,-0.020344,0.488431,-0.491826,0.564104,0.528409,0.409417,-0.614261,-0.159504,120.804
-0.214263,0.188149,0.420411,-0.11777,0.554802,-0.558999,-0.0766529,0.323099,-0.529529,0.382436,-0.242289,0.148151,120.804
0.396205,-0.751406,0.215567,0.769482,0.689778,-0.483649,-0.526228,0.379084,0.0587171,0.778954,-0.010508,-0.395655,120.804
0.147229,0.101726,0.705606,-0.731485,0.353675,0.511457,0.443986,0.52658,0.184957,-0.173794,-0.116842,0.170961,120.804
-0.0704056,-0.147827,-0.285907,0.21363,0.303533,0.337398,0.353774,-0.220696,0.213758,-0.290563,0.351906,0.257528,120.804
-0.476652,-0.139524,0.539352,0.480822,0.159546,-0.20763,0.701895,-0.700786,-0.495146,0.401794,0.145149,-0.0983596,120.804
-0.438174,0.390793,0.56285,0.714812,0.674109,0.0906854,-0.849656,-0.884614,0.832232,0.16568,-0.734502,0.148919,120.804
-0.45115,-0.511932,-0.0143213,-0.217699,-0.232216,-0.206045,0.22974,-0.422356,0.216322,0.439527,-0.422442,0.462052,120.804
-0.000392806,0.178774,-0.0798753,-0.274007,-0.181683,-0.310307,0.151208,-0.142911,-0.26798,-0.187984,-0.0993506,0.26408,120.804
0.381928,-0.584684,-0.657883,0.6682,-0.0441385,0.0475034,0.285349,0.822484,-0.112671,0.411896,-0.0742517,0.812205,120.804
-0.42833,0.246772,0.107961,0.0215001,0.101282,-0.109311,-0.0151645,0.236395,0.0822907,-0.283827,-0.227562,-0.505876,120.804
-0.153149,-0.224109,-0.150149,0.103167,-0.00547847,-0.153778,-0.00119172,-0.0261912,0.0228936,-0.23401,0.0600221,-0.264163,120.804
0.610474,0.781613,-0.387961,0.99869,0.460627,-0.0968344,0.0562986,-0.743117,-1.11882,-0.0632793,-0.320869,0.0106657,120.804
0.485499,-0.481432,-0.475732,0.874439,0.070415,0.400795,0.946348,0.587135,-0.0289504,-0.816866,0.859484,0.45249,120.804
-0.0955175,-0.00127405,-0.203155,-0.0313803,-0.092266,-0.0585509,0.242329,-0.118272,0.131559,-0.233742,0.241945,-0.0029306,120.804
-0.00449242,-0.201596,0.333388,0.000679995,0.374404,-0.0892045,-0.558685,-0.427738,0.0784791,0.651341,0.368762,-0.386576,120.804
-0.195015,-0.305494,0.190381,0.152042,-0.0508707,-0.276672,-0.103794,-0.171217,0.184914,-0.0173422,-0.133223,-0.259455,120.804
-0.158783,0.171941,-0.479772,-0.212032,0.416131,0.00445735,-0.304634,-0.294159,-0.213406,0.243921,-0.616646,0.403465,120.804
-0.282092,0.127872,-0.36777,-0.132964,0.262055,-0.09418,-0.224246,0.385302,-0.349008,-0.393834,0.219674,-0.189496,120.804
